ZONE			
4.462748530	13.617514610	-28.805404660	9.767567630
4.809833050	13.654156680	-28.714391710	9.797924040
5.155882840	13.690873150	-28.623920440	9.829862590
5.500789640	13.727629660	-28.534019470	9.863374710
5.844430920	13.764381410	-28.444717410	9.898448940
6.186696530	13.801095010	-28.356040950	9.935077670
6.527467730	13.837730410	-28.268016820	9.973245620
6.866624830	13.874250410	-28.180671690	10.012945180
7.204051020	13.910615920	-28.094034190	10.054161070
7.539633750	13.946792600	-28.008125310	10.096881870
7.873243810	13.982739450	-27.922977450	10.141095160
8.204766270	14.018424030	-27.838613510	10.186786650
8.534086230	14.053811070	-27.755058290	10.233943940
8.861075400	14.088864330	-27.672338490	10.282549860
9.185616490	14.123550420	-27.590480800	10.332592010
9.507593150	14.157836910	-27.509506230	10.384055140
9.826875690	14.191690440	-27.429443360	10.436922070
10.143347740	14.225080490	-27.350315090	10.491177560
10.456888200	14.257975580	-27.272144320	10.546804430
10.767379760	14.290347100	-27.194953920	10.603788380
11.074693680	14.322167400	-27.118772510	10.662109380
11.378711700	14.353406910	-27.043619160	10.721749310
11.679317470	14.384041790	-26.969516750	10.782691960
11.976384160	14.414044380	-26.896488190	10.844917300
12.269792560	14.443395610	-26.824558260	10.908408160
12.559429170	14.472068790	-26.753744130	10.973144530
12.845165250	14.500042920	-26.684072490	11.039104460
13.126886370	14.527301790	-26.615560530	11.106269840
13.404479030	14.553825380	-26.548231120	11.174621580
13.677817340	14.579596520	-26.482103350	11.244136810
13.946787830	14.604600910	-26.417200090	11.314793590
14.211276050	14.628823280	-26.353538510	11.386572840
14.471170430	14.652253150	-26.291137700	11.459452630
14.726349830	14.674878120	-26.230018620	11.533408160
14.976706500	14.696691510	-26.170198440	11.608419420
15.222130780	14.717684750	-26.111696240	11.684463500
15.462507250	14.737851140	-26.054529190	11.761514660
15.697730060	14.757188800	-25.998714450	11.839551930
15.927696230	14.775694850	-25.944269180	11.918552400
16.152292250	14.793367390	-25.891212460	11.998488430
16.371419910	14.810209270	-25.839555740	12.079339030
16.584980010	14.826222420	-25.789318080	12.161078450
16.792867660	14.841409680	-25.740512850	12.243680950
16.994983670	14.855780600	-25.693157200	12.327122690
17.191236500	14.869340900	-25.647266390	12.411376950
17.381534580	14.882101060	-25.602848050	12.496420860
17.565778730	14.894070630	-25.559921260	12.582225800
17.743885040	14.905265810	-25.518499370	12.668766020
17.915769580	14.915698050	-25.478591920	12.756015780
18.081342700	14.925383570	-25.440212250	12.843948360
18.240526200	14.934342380	-25.403373720	12.932537080
18.393241880	14.942592620	-25.368085860	13.021755220
18.539413450	14.950154300	-25.334358220	13.111575130
18.678966520	14.957049370	-25.302204130	13.201969150
18.811834340	14.963302610	-25.271629330	13.292911530
18.937946320	14.968938830	-25.242649080	13.384372710
19.057239530	14.973983760	-25.215265270	13.476325040
19.169656750	14.978466030	-25.189491270	13.568740840
19.275140760	14.982413290	-25.165332790	13.661593440
19.373632430	14.985856060	-25.142799380	13.754852290
19.465085980	14.988825800	-25.121894840	13.848489760
19.549453740	14.991353030	-25.102624890	13.942479130
19.626691820	14.993472100	-25.084999080	14.036789890
19.696758270	14.995217320	-25.069023130	14.131392480
19.759620670	14.996622090	-25.054697040	14.226261140
19.815244670	14.997721670	-25.042028430	14.321363450
19.863599780	14.998554230	-25.031021120	14.416673660
19.904661180	14.999155040	-25.021678920	14.512160300
19.938411710	14.999561310	-25.014001850	14.607796670
19.964828490	14.999810220	-25.007995610	14.703551290
19.983900070	14.999940870	-25.003660200	14.799396510
19.995615010	14.999991420	-25.000995640	14.895303730
19.999969480	15.000000000	-25.000007630	14.991241460
19.996959690	15.000004770	-25.000690460	15.087181090
19.986587520	15.000044820	-25.003047940	15.183096890
19.968858720	15.000158310	-25.007078170	15.278954510
19.943782810	15.000383380	-25.012779240	15.374728200
19.911371230	15.000757220	-25.020153050	15.470388410
19.871641160	15.001319890	-25.029190060	15.565904620
19.824615480	15.002106670	-25.039894100	15.661248210
19.770318980	15.003155710	-25.052259450	15.756391530
19.708774570	15.004502300	-25.066284180	15.851305010
19.640020370	15.006181720	-25.081958770	15.945958140
19.564090730	15.008230210	-25.099285130	16.040323260
19.481019970	15.010681150	-25.118253710	16.134374620
19.390857700	15.013566970	-25.138858800	16.228078840
19.293645860	15.016921040	-25.161098480	16.321407320
19.189435960	15.020773890	-25.184959410	16.414337160
19.078281400	15.025156020	-25.210439680	16.506835940
18.960237500	15.030097010	-25.237529750	16.598875050
18.835365300	15.035622600	-25.266220090	16.690427780
18.703725810	15.041761400	-25.296503070	16.781465530
18.565389630	15.048538210	-25.328369140	16.871961590
18.420421600	15.055976870	-25.361810680	16.961889270
18.268894200	15.064099310	-25.396814350	17.051219940
18.110887530	15.072926520	-25.433372500	17.139925000
17.946474080	15.082478520	-25.471469880	17.227979660
17.775735860	15.092773440	-25.511100770	17.315355300
17.598760600	15.103827480	-25.552246090	17.402027130
17.415628430	15.115654950	-25.594898220	17.487968440
17.226428990	15.128270150	-25.639045720	17.573152540
17.031257630	15.141682620	-25.684669490	17.657552720
16.830204010	15.155904770	-25.731758120	17.741146090
16.623363490	15.170943260	-25.780300140	17.823902130
16.410831450	15.186805730	-25.830276490	17.905801770
16.192714690	15.203495980	-25.881675720	17.986816410
15.969107630	15.221015930	-25.934478760	18.066921230
15.740113260	15.239370350	-25.988670350	18.146095280
15.505843160	15.258555410	-26.044237140	18.224309920
15.266400340	15.278571130	-26.101158140	18.301542280
15.021888730	15.299414630	-26.159418110	18.377773280
14.772425650	15.321078300	-26.218997960	18.452974320
14.518117900	15.343556400	-26.279882430	18.527124400
14.259075160	15.366839410	-26.342050550	18.600202560
13.995417590	15.390917780	-26.405483250	18.672183990
13.727256770	15.415780070	-26.470161440	18.743047710
13.454707150	15.441412930	-26.536066060	18.812772750
13.177882190	15.467799190	-26.603178020	18.881338120
12.896906850	15.494924550	-26.671476360	18.948720930
12.611894610	15.522770880	-26.740938190	19.014904020
12.322960850	15.551318170	-26.811544420	19.079864500
12.030233380	15.580546380	-26.883272170	19.143583300
11.733825680	15.610432620	-26.956102370	19.206041340
11.433856010	15.640954020	-27.030010220	19.267219540
11.130456920	15.672084810	-27.104972840	19.327098850
10.823731420	15.703801160	-27.180969240	19.385662080
10.513810160	15.736074450	-27.257976530	19.442892070
10.200822830	15.768875120	-27.335968020	19.498767850
9.884872440	15.802176480	-27.414924620	19.553274150
9.566089630	15.835948940	-27.494819640	19.606397630
9.244604110	15.870157240	-27.575628280	19.658115390
8.920517920	15.904773710	-27.657327650	19.708419800
8.593962670	15.939762120	-27.739892960	19.757289890
8.265068050	15.975090030	-27.823295590	19.804710390
7.933933730	16.010725020	-27.907514570	19.850671770
7.600691800	16.046627040	-27.992523190	19.895156860
7.265469070	16.082763670	-28.078292850	19.938150410
6.928366660	16.119096760	-28.164800640	19.979642870
6.589512830	16.155590060	-28.252019880	20.019618990
6.249033450	16.192209240	-28.339920040	20.058067320
5.907029630	16.228910450	-28.428480150	20.094978330
5.563626290	16.265661240	-28.517669680	20.130338670
5.218948840	16.302417760	-28.607461930	20.164134980
4.873095040	16.339143750	-28.697832110	20.196363450
4.526197430	16.375801090	-28.788747790	20.227008820
4.178351880	16.412353520	-28.880186080	20.256063460
3.829680680	16.448755260	-28.972118380	20.283519740
3.480306390	16.484972000	-29.064512250	20.309366230
3.130321500	16.520961760	-29.157344820	20.333599090
2.779845950	16.556688310	-29.250587460	20.356208800
2.428999190	16.592111590	-29.344207760	20.377187730
2.077871800	16.627191540	-29.438180920	20.396530150
1.726580620	16.661890030	-29.532478330	20.414230350
1.375242710	16.696170810	-29.627067570	20.430284500
1.023945210	16.729995730	-29.721923830	20.444684980
0.672802750	16.763324740	-29.817018510	20.457429890
0.321929130	16.796121600	-29.912317280	20.468513490
-0.028591600	16.828350070	-30.007799150	20.477931980
-0.378647630	16.859973910	-30.103429790	20.485683440
-0.728128250	16.890956880	-30.199176790	20.491767880
-1.076952340	16.921264650	-30.295021060	20.496179580
-1.425011520	16.950862880	-30.390924450	20.498918530
-1.772198200	16.979715350	-30.486860280	20.499984740
-2.118434190	17.007791520	-30.582803730	20.499376300
-2.463613990	17.035057070	-30.678720470	20.497095110
-2.807633880	17.061479570	-30.774580000	20.493141170
-3.150418760	17.087030410	-30.870359420	20.487516400
-3.491866350	17.111677170	-30.966026310	20.480220790
-3.831875800	17.135393140	-31.061548230	20.471258160
-4.170375350	17.158144000	-31.156900410	20.460630420
-4.507256510	17.179908750	-31.252052310	20.448341370
-4.842451100	17.200656890	-31.346977230	20.434392930
-5.175860880	17.220361710	-31.441644670	20.418792720
-5.507390980	17.239002230	-31.536022190	20.401542660
-5.836975570	17.256549840	-31.630088810	20.382648470
-6.164520740	17.272983550	-31.723810200	20.362115860
-6.489934440	17.288282390	-31.817155840	20.339954380
-6.813154700	17.302421570	-31.910104750	20.316164020
-7.134088990	17.315383910	-32.002624510	20.290758130
-7.452651980	17.327150340	-32.094680790	20.263742450
-7.768781190	17.337703700	-32.186260220	20.235124590
-8.082390790	17.347024920	-32.277324680	20.204914090
-8.393395420	17.355098720	-32.367843630	20.173118590
-8.701738360	17.361911770	-32.457798000	20.139749530
-9.007335660	17.367446900	-32.547157290	20.104816440
-9.310107230	17.371696470	-32.635887150	20.068330760
-9.609996800	17.374647140	-32.723976140	20.030302050
-9.906925200	17.376285550	-32.811382290	19.990741730
-10.200816150	17.376604080	-32.898086550	19.949665070
-10.491615300	17.375598910	-32.984062190	19.907079700
-10.779248240	17.373256680	-33.069282530	19.863002780
-11.063640590	17.369573590	-33.153717040	19.817445760
-11.344741820	17.364545820	-33.237346650	19.770421980
-11.622472760	17.358169560	-33.320144650	19.721946720
-11.896785740	17.350442890	-33.402084350	19.672035220
-12.167610170	17.341362000	-33.483139040	19.620700840
-12.434877400	17.330926900	-33.563285830	19.567962650
-12.698543550	17.319137570	-33.642501830	19.513832090
-12.958539960	17.305999760	-33.720760350	19.458328250
-13.214803700	17.291511540	-33.798038480	19.401470180
-13.467291830	17.275680540	-33.874313350	19.343269350
-13.715940480	17.258508680	-33.949565890	19.283748630
-13.960688590	17.240003590	-34.023761750	19.222925190
-14.201496120	17.220172880	-34.096889500	19.160816190
-14.438303950	17.199022290	-34.168922420	19.097438810
-14.671053890	17.176563260	-34.239837650	19.032817840
-14.899707790	17.152803420	-34.309616090	18.966968540
-15.124210360	17.127758030	-34.378234860	18.899909970
-15.344506260	17.101434710	-34.445671080	18.831668850
-15.560562130	17.073848720	-34.511909480	18.762256620
-15.772322650	17.045015340	-34.576927190	18.691701890
-15.979740140	17.014947890	-34.640701290	18.620025630
-16.182781220	16.983659740	-34.703216550	18.547245030
-16.381393430	16.951173780	-34.764457700	18.473386760
-16.575534820	16.917503360	-34.824394230	18.398471830
-16.765171050	16.882665630	-34.883018490	18.322521210
-16.950258260	16.846685410	-34.940307620	18.245559690
-17.130752560	16.809579850	-34.996246340	18.167612080
-17.306627270	16.771368030	-35.050815580	18.088699340
-17.477832790	16.732076640	-35.104000090	18.008848190
-17.644344330	16.691724780	-35.155788420	17.928079610
-17.806123730	16.650337220	-35.206153870	17.846420290
-17.963130950	16.607938770	-35.255088810	17.763896940
-18.115345000	16.564552310	-35.302577970	17.680528640
-18.262725830	16.520204540	-35.348606110	17.596345900
-18.405241010	16.474924090	-35.393157960	17.511375430
-18.542871480	16.428735730	-35.436222080	17.425638200
-18.675580980	16.381666180	-35.477783200	17.339162830
-18.803340910	16.333747860	-35.517826080	17.251979830
-18.926132200	16.285005570	-35.556346890	17.164106370
-19.043924330	16.235471730	-35.593326570	17.075576780
-19.156692500	16.185173030	-35.628757480	16.986415860
-19.264415740	16.134143830	-35.662628170	16.896648410
-19.367074970	16.082410810	-35.694927220	16.806304930
-19.464641570	16.030012130	-35.725643160	16.715414050
-19.557102200	15.976973530	-35.754772190	16.623998640
-19.644435880	15.923330310	-35.782302860	16.532089230
-19.726623540	15.869116780	-35.808223720	16.439714430
-19.803651810	15.814362530	-35.832527160	16.346900940
-19.875501630	15.759104730	-35.855213170	16.253677370
-19.942159650	15.703376770	-35.876266480	16.160072330
-20.003612520	15.647211070	-35.895683290	16.066114430
-20.059846880	15.590645790	-35.913459780	15.971834180
-20.110853200	15.533713340	-35.929588320	15.877255440
-20.156620030	15.476448060	-35.944065090	15.782409670
-20.197137830	15.418889050	-35.956882480	15.687328340
-20.232398990	15.361068730	-35.968044280	15.592035290
-20.262395860	15.303024290	-35.977539060	15.496562960
-20.287122730	15.244792940	-35.985366820	15.400940900
-20.306573870	15.186408040	-35.991523740	15.305194850
-20.320747380	15.127907750	-35.996013640	15.209355350
-20.329637530	15.069328310	-35.998828890	15.113455770
-20.333244320	15.010704990	-35.999973300	15.017518040
-20.331567760	14.952075960	-35.999439240	14.921575550
